,Sent_Count,Word_Count,Char_Count,Avg_Word_Count,Syllable_Count,Difficult_Word_Count,Verb_Count,Noun_Count,Adj_Count,Conj_Count,Adverb_Count,pNoun_Count,Spelling_Mistakes_Count,Count_Fullstops,Count_Exclamation,Count_Comma,Count_Questionmark,Count_Hyphens,Capitalization_Errors,Semantic_Similarity,Connectivity_Index,Flesch_Reading_Ease_Score,Flesh_Kincaid_Grade,Avg_Sentence_Length,Dale_Challl_Readability_Score,Unique_Words_LD,Lexical_Diversity,Lexical_Density,Lexical_Originality,Total Score
553,18,678,3082,3.64159292,713,48,101,79,40,23,33,125,5,13,6,4,2,0,4,0.239685034,72.97606487,79.6360767,11.0790907,37.66666667,6.622642773,208,0.306784661,401,0.000410483,32
554,39,931,4370,3.787325456,1046,98,123,164,52,32,68,109,7,39,0,28,0,0,0,0.239705342,57.1733989,87.5550745,5.372676864,23.87179487,6.482646289,309,0.331901182,548,0.000609804,46
555,30,461,2151,3.828633406,533,63,48,72,31,10,18,53,3,20,3,27,7,0,0,0.239604853,21.41727973,93.42481815,1.545003752,15.36666667,6.556539161,179,0.388286334,232,0.000353252,41
556,46,941,4257,3.619553666,1021,65,150,127,49,34,62,168,10,46,0,22,0,0,0,0.239819182,58.00912796,94.27928187,3.941720606,20.45652174,5.74184486,248,0.263549416,590,0.000489422,35
557,19,417,1934,3.736211031,479,42,54,43,34,21,39,69,0,19,0,21,0,0,0,0.239931013,31.0886411,87.38000379,4.51475662,21.94736842,6.315449186,161,0.386091127,260,0.00031773,40
558,68,840,3592,3.461904762,863,86,137,84,58,33,56,124,19,66,0,31,2,0,0,0.239879746,35.36952853,107.3803361,0.845074467,12.35294118,5.86580112,270,0.321428571,492,0.000532839,45
559,35,938,4360,3.729211087,1039,85,151,88,40,49,51,165,8,35,0,15,0,0,0,0.239809132,82.97167199,85.92361834,6.640364086,26.8,6.396643539,252,0.268656716,544,0.000497316,43
560,40,954,4417,3.761006289,1078,124,138,117,48,32,67,162,10,39,0,28,1,0,4,0.239587561,75.53634555,87.03102358,5.363171614,23.85,6.871828973,307,0.321802935,564,0.000605857,41
561,35,767,3654,3.843546284,918,77,103,116,48,38,57,122,6,34,1,17,0,0,0,0.239589456,58.72376272,83.33671969,4.498184251,21.91428571,6.308624582,244,0.318122555,484,0.000481528,41
562,39,932,4381,3.787553648,1051,87,136,121,48,30,75,160,4,37,0,26,2,0,0,0.23943049,61.63532454,87.17717123,5.383939106,23.8974359,6.295772048,262,0.28111588,570,0.000517051,36
563,21,346,1509,3.456647399,376,33,69,47,18,10,16,53,3,21,0,11,0,0,0,0.239437789,32.01119993,98.17640655,2.251367781,16.47619048,5.959701707,135,0.39017341,213,0.000266419,34
564,38,948,4339,3.689873418,1027,98,129,127,54,26,59,136,5,38,0,27,0,0,1,0.239544715,86.81036097,89.86342105,5.84257085,24.94736842,6.506189052,301,0.317510549,531,0.000594016,41
565,36,616,2860,3.76461039,694,67,99,80,46,27,28,91,5,35,0,14,2,0,1,0.239578881,25.50662415,94.15488456,2.402108549,17.11111111,6.202629942,222,0.36038961,371,0.000438112,35
566,22,447,1964,3.483221477,495,38,67,58,14,17,38,95,4,22,0,6,0,0,0,0.239378711,60.43681907,92.5274817,3.840757576,20.31818182,5.98660844,163,0.364653244,289,0.000321677,30
567,43,1003,4834,3.993020937,1099,147,122,176,57,22,52,103,4,39,1,46,3,0,2,0.239490672,52.06297518,90.46222681,5.146919187,23.3255814,7.107636275,343,0.341974078,532,0.000676902,55
568,28,607,2733,3.672158155,614,70,95,73,30,20,22,72,2,25,1,19,2,0,3,0.239428039,34.96231195,99.25563221,4.62761517,21.67857143,6.532679713,225,0.370675453,312,0.000444032,40
569,34,711,3561,4.126582278,827,107,88,133,48,27,31,95,1,34,0,26,0,0,2,0.239582765,50.55519244,87.20702718,4.041037414,20.91176471,7.049996385,298,0.419127989,422,0.000588096,50
570,49,931,4068,3.538131042,882,81,115,108,44,24,56,105,8,47,1,34,1,0,5,0.239639102,42.59236047,107.4026316,3.885555556,19,5.952680881,264,0.283566058,452,0.000520998,35
571,14,487,2164,3.564681725,463,24,62,56,14,27,40,73,2,14,2,6,0,0,0,0.239777841,51.19783677,91.09669918,9.71952021,34.78571429,2.503523379,158,0.324435318,272,0.000311809,32
572,30,459,2273,4.050108932,551,53,69,74,33,19,29,68,1,22,1,12,7,0,0,0.239683407,19.93165018,89.74863725,1.402764065,15.3,6.218626187,172,0.374727669,292,0.000339438,37
573,42,718,3402,3.866295265,820,67,115,90,43,28,58,115,11,42,0,26,0,0,1,0.239658154,34.47523883,92.86494893,2.356480836,17.0952381,5.957863921,212,0.295264624,449,0.000418377,34
574,30,742,3436,3.730458221,812,58,127,81,33,36,67,132,14,30,0,6,0,0,0,0.2398252,58.03406649,89.14953459,5.748758621,24.73333333,6.097532093,212,0.285714286,476,0.000418377,46
575,36,600,3188,4.418333333,791,66,70,121,47,16,16,60,0,36,0,12,0,0,0,0.239801358,18.80320399,78.38733333,1.929861989,16.66666667,6.200066667,166,0.276666667,330,0.000327597,34
576,41,947,4481,3.8468849,1088,112,139,113,46,36,55,125,0,41,0,57,0,0,0,0.239796872,130.8482328,86.19477709,5.030040352,23.09756098,6.649594146,300,0.316789863,514,0.000592043,41
577,35,606,2728,3.592409241,637,55,83,76,26,26,46,83,8,34,1,29,0,0,0,0.239899855,31.66488564,100.3332772,2.733745683,17.31428571,5.92837438,193,0.318481848,340,0.000380881,40
578,31,562,2586,3.692170819,654,60,72,84,30,16,38,93,3,31,0,11,0,0,0,0.239899609,52.0537778,89.98492194,2.777803098,18.12903226,6.221465125,204,0.362989324,333,0.000402589,34
579,5,281,1315,3.701067616,304,17,64,29,20,23,25,43,2,5,0,0,0,0,0,0.239901652,28.2194201,58.26744484,19.02923684,56.2,7.379286904,108,0.384341637,204,0.000213135,30
580,12,248,1122,3.629032258,280,25,27,41,17,9,21,27,2,12,0,8,0,0,1,0.240033862,13.82273286,90.3422043,3.961428571,20.66666667,6.253300538,115,0.463709677,142,0.00022695,30
581,22,767,3453,3.589308996,851,54,126,88,26,44,45,167,4,22,0,21,0,0,0,0.240107587,88.08759359,77.58322004,10.13116173,34.86363636,6.477418241,215,0.280312907,496,0.000424297,36
582,10,285,1344,3.754385965,319,22,44,50,6,12,12,51,1,10,0,0,0,0,0,0.240163841,46.98533142,83.21486842,7.393319749,28.5,6.268977193,109,0.38245614,175,0.000215109,30
583,13,384,1743,3.606770833,424,32,73,62,10,23,23,64,3,12,1,2,0,0,2,0.240152795,32.72412081,83.44096154,7.816792453,29.53846154,6.417441026,161,0.419270833,255,0.00031773,32
584,27,711,3102,3.490857947,741,41,112,80,28,36,56,129,8,21,6,9,1,0,6,0.239997076,38.06536335,91.93704641,6.43560054,26.33333333,5.853167792,190,0.267229255,441,0.000374961,35
585,31,534,2587,3.988764045,604,89,64,83,41,18,31,54,0,29,2,24,0,0,0,0.240070239,17.67252098,93.66091881,2.441160009,17.22580645,7.122566667,216,0.404494382,291,0.000426271,45
586,11,293,1355,3.716723549,316,23,34,45,30,16,8,50,0,11,0,7,0,0,0,0.240110188,26.00053535,88.55813528,6.554775604,26.63636364,6.197151691,117,0.399317406,183,0.000230897,33
587,22,611,2715,3.603927987,582,64,65,67,35,21,43,82,0,22,0,53,0,0,0,0.240036494,44.39143581,98.06106643,7.115245236,27.77272727,6.667971626,221,0.361702128,313,0.000436138,36
588,68,996,4362,3.53313253,994,90,130,141,46,36,49,169,0,67,1,16,0,0,5,0.239749226,53.70795498,107.5381148,1.934624808,14.64705882,5.789801347,300,0.301204819,571,0.000592043,42
589,63,932,3989,3.469957082,862,76,143,120,24,34,37,123,5,51,3,21,7,0,5,0.239755366,26.54329443,113.5735217,2.504427135,14.79365079,5.657861646,260,0.278969957,481,0.000513104,39
590,28,645,2795,3.525581395,629,46,103,77,32,19,32,101,13,28,0,14,0,0,2,0.239590471,34.01437777,100.9523547,5.271230411,23.03571429,5.905179956,201,0.311627907,364,0.000396669,40
591,38,710,3237,3.712676056,787,69,103,85,50,25,40,107,1,34,0,55,4,0,1,0.239511482,21.72298969,94.09559674,3.132594463,18.68421053,6.097757969,200,0.281690141,410,0.000394695,40
592,42,974,4317,3.555441478,993,75,142,123,46,40,42,153,10,38,2,35,2,0,1,0.239530823,64.51516681,97.04635866,5.204933822,23.19047619,6.002610042,260,0.266940452,546,0.000513104,40
593,10,368,1578,3.388586957,377,28,42,46,18,18,23,71,1,8,0,8,2,0,1,0.239553363,46.76730956,82.81397826,10.63130239,36.8,6.663193043,121,0.328804348,218,0.000238791,32
594,51,962,4189,3.470893971,944,62,147,143,28,36,44,157,3,45,0,27,6,0,5,0.239446577,50.11162864,104.6722659,3.653823529,18.8627451,5.589742885,264,0.274428274,555,0.000520998,35
595,15,214,1031,3.990654206,263,24,25,40,17,6,14,30,5,14,0,2,1,0,2,0.23947293,9.762587983,88.3833053,0.849520913,14.26666667,6.114967788,93,0.434579439,132,0.000183533,25
596,32,746,3357,3.601876676,768,62,87,91,48,30,52,90,3,29,0,26,3,0,1,0.239321455,56.97204447,96.07790633,5.231979167,23.3125,6.10510563,208,0.278820375,398,0.000410483,36
597,45,631,2869,3.668779715,658,66,98,87,51,28,33,93,2,42,3,11,0,0,1,0.239363817,38.62224138,104.3824761,1.428472138,14.02222222,5.98357116,232,0.367670365,390,0.000457847,45
598,23,515,2387,3.732038835,548,35,73,62,29,24,41,81,7,23,0,15,0,0,0,0.239452479,20.93681139,94.08685521,4.791589971,22.39130435,5.820215492,171,0.332038835,310,0.000337464,35
599,59,956,4417,3.75,1070,106,145,138,56,55,65,146,9,57,0,25,2,0,4,0.239325525,27.81810584,95.7002748,2.025685094,16.20338983,6.190962194,318,0.332635983,605,0.000627566,36
600,57,943,4316,3.677624602,1046,80,137,121,54,32,64,157,2,57,0,21,0,0,1,0.239235828,77.48219138,96.20247344,2.204891818,16.54385965,5.796630052,282,0.299045599,565,0.00055652,40
601,49,991,4131,3.334006054,903,56,156,110,26,17,54,160,10,46,2,24,2,0,3,0.239192162,38.11710348,109.2195546,4.547087486,20.2244898,5.531905128,248,0.25025227,523,0.000489422,33
602,33,600,2630,3.505,626,47,85,88,26,19,33,97,3,33,0,22,0,0,1,0.239284843,32.5511361,100.1144545,3.118085972,18.18181818,5.775201515,184,0.306666667,348,0.00036312,39
603,24,499,2330,3.799599198,539,43,66,62,28,12,35,84,4,21,2,15,1,0,1,0.2394581,43.93824182,94.34989521,4.093054267,20.79166667,6.028427989,166,0.332665331,287,0.000327597,40
604,6,124,509,3.258064516,128,14,19,17,5,7,9,22,0,4,1,3,1,0,1,0.239468763,12.07433898,98.52930108,4.16125,20.66666667,6.444308602,60,0.483870968,79,0.000118409,28
605,3,106,414,3.160377358,69,3,11,8,0,5,5,16,0,2,0,4,0,0,0,0.239485506,10.75606175,115.9018553,11.50753623,35.33333333,2.199420126,41,0.386792453,45,8.09E-05,28
606,47,947,4171,3.617740232,882,84,127,134,41,38,37,118,11,41,6,50,1,0,2,0.239476411,44.48259654,107.590588,4.398337917,20.14893617,6.036478575,280,0.295670539,495,0.000552573,42
607,37,652,2848,3.492331288,666,53,93,81,27,32,57,114,5,37,0,24,0,0,0,0.239552946,43.92132298,102.5324896,2.981951952,17.62162162,5.794075377,209,0.320552147,404,0.000412457,31
608,55,990,4301,3.476767677,1015,58,133,117,64,48,63,163,7,53,1,26,1,0,4,0.239560229,36.79288795,101.8286364,3.116632333,18,5.454370707,235,0.237373737,588,0.000463767,32
609,39,1020,4315,3.420588235,881,56,145,113,22,41,61,105,5,35,0,30,4,0,2,0.239659095,60.11514759,107.2176697,6.881748014,26.15384615,5.80063273,229,0.224509804,487,0.000451926,40
610,15,413,1923,3.619854722,433,41,60,56,26,27,16,71,5,15,0,10,0,0,1,0.239613719,17.27462875,90.19181437,6.922965358,27.53333333,6.5696836,149,0.360774818,256,0.000294048,30
611,27,578,2701,3.788927336,635,63,75,71,34,12,47,90,2,26,0,19,1,0,0,0.239665308,58.98334629,92.16357491,4.323009624,21.40740741,6.419362771,217,0.375432526,329,0.000428244,41
612,56,926,4463,3.985961123,993,139,101,176,42,17,29,102,5,52,4,34,0,0,1,0.239755309,26.8587831,99.33008369,2.329362502,16.53571429,6.826876612,331,0.357451404,467,0.000653221,50
613,44,706,3117,3.59490085,652,61,76,115,34,19,27,89,5,44,0,12,0,0,1,0.239737348,33.44221698,112.4196852,2.966391523,16.04545455,5.79664633,202,0.28611898,360,0.000398642,36
614,34,843,3841,3.650059312,895,37,122,124,58,35,37,129,11,34,0,7,0,0,2,0.239742793,64.89163833,91.85046525,5.790589878,24.79411765,1.922825009,185,0.21945433,505,0.000365093,30
615,34,773,3542,3.676584735,917,79,117,110,46,25,54,142,6,31,2,27,1,0,2,0.239820718,90.8877659,83.39877996,4.875530502,22.73529412,6.377896332,233,0.301423027,494,0.00045982,41
616,13,222,940,3.36036036,212,12,28,41,6,6,5,39,3,13,0,0,0,0,4,0.239830985,8.534982812,108.7127339,3.126603774,17.07692308,5.337028898,89,0.400900901,125,0.000175639,22
617,44,973,4293,3.53340185,1053,83,126,139,59,27,40,175,12,44,0,40,0,0,1,0.239522842,45.43437392,92.83385231,4.646922861,22.11363636,6.080273671,267,0.274409044,566,0.000526918,50
618,37,663,3070,3.749622926,763,92,86,110,50,20,31,87,3,36,0,22,1,1,3,0.239554913,22.72129732,91.2871163,2.705905565,17.91891892,6.716349268,245,0.369532428,384,0.000483502,30
619,19,910,4237,3.736263736,1051,80,136,107,52,44,41,160,7,17,0,28,4,0,0,0.239512415,123.8800007,60.51349046,16.20009415,47.89473684,7.400210816,238,0.261538462,540,0.000469687,40
620,23,703,3118,3.516358464,777,60,113,83,44,33,37,141,13,20,4,19,0,0,0,0.239496426,78.35788782,82.30604119,8.261407867,30.56521739,6.500187699,216,0.307254623,451,0.000426271,36
621,62,888,4043,3.739864865,854,57,130,107,29,21,59,117,7,54,3,5,5,0,3,0.239461011,25.67600267,110.9367698,2.051724711,14.32258065,5.360447297,238,0.268018018,463,0.000469687,37
622,15,309,1401,3.572815534,343,27,41,48,19,17,9,58,2,15,0,2,0,0,0,0.239498948,21.47707901,92.01726214,3.9583207,20.6,6.037968738,130,0.420711974,192,0.000256552,28
623,60,1146,4846,3.508726003,929,85,151,122,43,8,43,147,0,55,5,41,0,0,8,0.239384848,39.16454933,118.8678717,5.004797094,19.1,5.755020558,280,0.244328098,514,0.000552573,38
624,33,795,3643,3.705660377,848,79,111,108,46,23,55,125,3,28,4,13,1,0,1,0.239530082,45.16036287,92.14272727,5.494318182,24.09090909,6.400478273,270,0.339622642,468,0.000532839,32
625,36,513,2396,3.779727096,575,54,76,55,37,22,56,79,10,36,0,14,0,0,1,0.239659753,34.14951858,97.5466886,1.166818841,14.25,6.005405263,191,0.372319688,325,0.000376934,40
626,48,796,3362,3.434673367,752,66,127,63,33,24,43,134,7,45,1,38,1,0,3,0.23968562,35.67398242,110.0792986,3.010425532,16.58333333,5.768254439,217,0.272613065,424,0.000428244,45
627,32,780,3729,3.880769231,907,75,126,100,40,35,56,111,3,31,1,13,0,0,0,0.239719918,54.29428937,83.71975962,5.611802302,24.375,6.363769231,242,0.31025641,468,0.000477581,36
628,63,905,4224,3.8,1003,114,114,137,61,25,51,130,2,61,1,33,1,0,1,0.239582313,48.4900304,98.49333947,1.266106443,14.36507937,6.338024511,330,0.364640884,518,0.000651247,45
629,40,457,1927,3.363238512,460,35,70,49,23,11,39,81,14,34,6,10,0,0,0,0.239581869,17.41162291,110.0832639,0.618043478,11.425,5.412479781,149,0.326039387,273,0.000294048,30
630,55,946,4335,3.682875264,1102,120,137,153,47,27,59,151,10,54,1,23,0,0,1,0.239724753,50.09540317,90.82604863,2.353764395,17.2,6.492579831,316,0.334038055,574,0.000623619,43
631,25,638,2992,3.750783699,713,57,106,98,21,28,36,98,5,25,0,2,0,0,0,0.239647895,53.56733644,86.38705893,6.091565778,25.52,6.312997329,229,0.358934169,387,0.000451926,37
632,7,422,1894,3.483412322,445,31,56,61,23,22,25,57,3,7,0,6,0,0,0,0.239686124,62.59323402,56.43409953,20.3929695,60.28571429,7.786600339,140,0.331753555,244,0.000276287,28
633,30,898,4105,3.710467706,904,80,120,116,56,34,56,117,5,24,1,40,5,0,0,0.239713405,45.99889432,91.28741054,7.883681416,29.93333333,6.527874848,248,0.276169265,499,0.000489422,37
634,18,441,1989,3.62585034,478,31,66,55,24,20,24,86,5,18,0,8,0,0,0,0.239729565,24.45028788,90.26954082,5.653277545,24.5,5.961654649,150,0.340136054,275,0.000296021,34
635,45,950,4002,3.334736842,937,55,152,125,33,35,33,175,9,45,0,17,0,0,6,0.239579177,54.45694063,101.9649064,4.494380647,21.11111111,5.597769006,227,0.238947368,553,0.000447979,36
636,22,702,3229,3.743589744,729,72,79,104,40,20,37,92,2,21,0,36,0,0,0,0.239590091,54.57147162,86.59342657,8.696144781,31.90909091,6.838678089,235,0.334757835,372,0.000463767,35
637,25,466,2166,3.772532189,483,46,59,60,22,16,31,63,2,25,0,10,0,0,2,0.23972831,28.46385952,100.2291339,3.329479089,18.64,6.119713528,172,0.369098712,251,0.000339438,32
638,16,494,2433,3.991902834,604,59,74,65,36,21,54,62,1,16,0,9,0,0,0,0.239803494,44.98890906,72.05881832,8.783493377,30.875,7.053750202,187,0.37854251,312,0.00036904,40
639,34,870,3995,3.717241379,921,82,122,103,44,29,66,110,7,31,0,15,4,0,4,0.239859144,58.71644151,91.30363083,6.120991569,25.58823529,6.393929344,250,0.287356322,474,0.000493369,37
640,87,1138,4828,3.504393673,923,99,154,120,38,29,30,132,13,64,18,34,7,0,6,0.239239328,24.00705995,124.9416374,3.096231927,13.08045977,5.658937553,291,0.255711775,503,0.000574282,38
641,32,644,2986,3.767080745,696,70,80,76,39,24,53,91,5,31,0,30,1,0,1,0.239288687,51.9387201,94.9770691,3.810890805,20.125,6.351004348,219,0.340062112,363,0.000432191,40
642,24,939,4203,3.579339723,976,62,127,111,32,54,52,156,7,23,0,2,0,0,9,0.239207427,78.10593758,79.18957867,11.62266393,39.125,6.61967721,243,0.258785942,532,0.000479555,30
643,34,716,3298,3.731843575,738,73,82,102,26,31,46,91,7,30,4,20,0,0,2,0.239232741,53.32789859,98.26085278,4.3235326,21.05882353,6.290891949,229,0.319832402,378,0.000451926,40
644,28,583,2711,3.677530017,622,45,69,96,33,14,29,94,2,27,1,2,0,0,3,0.239341565,33.79285575,95.4419018,4.133700046,20.82142857,5.888025018,191,0.32761578,335,0.000376934,38
645,28,604,2857,3.867549669,716,78,93,80,44,24,35,74,3,27,0,36,1,0,0,0.239535692,37.0828269,84.65258278,4.337047087,21.57142857,6.745548817,198,0.32781457,350,0.000390748,46
646,35,948,4490,3.878691983,1012,120,103,149,58,37,56,97,2,34,1,44,0,0,1,0.239456302,79.40327623,89.03160759,6.740326369,27.08571429,6.978685606,317,0.334388186,500,0.000625592,50
647,34,636,2901,3.724842767,688,87,84,106,32,21,35,83,1,32,0,41,2,0,4,0.239435742,34.40440889,96.33154828,3.209904241,18.70588235,6.724264595,254,0.399371069,361,0.000501263,50
648,15,301,1429,3.813953488,355,42,43,55,15,9,17,39,6,13,2,5,0,0,0,0.239436564,47.54369924,86.6899247,3.645070423,20.06666667,6.835062481,126,0.418604651,178,0.000248658,35
649,35,915,4383,3.878688525,1071,73,169,78,64,47,77,165,15,33,0,12,2,0,0,0.239449844,40.54304736,81.27639344,6.425232493,26.14285714,6.192934348,211,0.230601093,600,0.000416404,35
650,29,565,2627,3.738053097,633,44,82,87,39,22,44,100,6,28,0,15,1,0,0,0.239614014,33.84020611,92.2780531,3.455144087,19.48275862,5.832508544,187,0.330973451,374,0.00036904,35
651,24,420,1914,3.671428571,434,35,66,62,22,22,30,63,4,24,0,9,0,0,0,0.2396992,21.42673661,101.6525,2.881854839,17.5,5.820333333,151,0.35952381,265,0.000297995,33
652,56,1025,4583,3.663414634,1016,126,153,132,46,8,50,147,9,53,1,47,2,0,5,0.239811545,44.69547392,104.3997043,3.390241845,18.30357143,6.485371777,350,0.341463415,536,0.000690717,45
653,41,986,4411,3.621703854,1091,96,125,116,65,33,79,150,2,41,0,64,0,0,1,0.239862233,73.47461151,88.81636002,5.452149516,24.04878049,6.366682595,266,0.269776876,568,0.000524945,45
654,32,453,2098,3.633554084,464,42,59,57,32,13,25,76,2,32,0,5,0,0,0,0.23992819,28.88855964,105.8121016,1.585258621,14.15625,5.80262351,180,0.397350993,262,0.000355226,40
655,24,590,2840,3.971186441,666,77,85,72,34,24,46,60,2,23,1,28,0,0,0,0.239985101,52.66015706,86.38528955,5.685953453,24.58333333,6.916562147,218,0.369491525,321,0.000430218,40
656,27,467,2108,3.633832976,495,50,51,70,32,21,30,69,3,24,2,7,1,0,1,0.239851724,27.06887868,99.60688239,2.692525253,17.2962963,6.184974455,179,0.383297645,273,0.000353252,31
657,27,681,3403,4.01174743,848,54,99,104,50,25,43,119,3,27,0,15,0,0,0,0.239718208,49.27174471,75.88818894,6.135068134,25.22222222,6.139592707,193,0.283406755,440,0.000380881,36
658,49,896,3912,3.438616071,952,57,126,142,47,50,52,141,5,49,0,3,0,0,1,0.23936593,78.08572302,98.3875,3.09302521,18.28571429,5.547969196,268,0.299107143,558,0.000528892,35
659,50,853,3842,3.618991794,906,69,127,132,48,28,37,125,9,49,0,27,1,0,0,0.239294775,31.46367625,99.66259355,2.586513024,17.06,5.759944464,254,0.297772567,497,0.000501263,42
660,41,733,3353,3.683492497,818,61,108,101,50,30,52,106,3,39,1,31,1,0,0,0.239210562,26.6472339,94.27841214,2.764814241,17.87804878,5.837289419,188,0.256480218,447,0.000371014,35
661,13,262,1190,3.614503817,291,23,30,45,15,13,18,44,3,13,0,4,0,0,1,0.239240462,25.50275981,92.41472402,3.764054983,20.15384615,6.022275807,117,0.446564885,165,0.000230897,30
662,37,987,4398,3.605876393,964,69,130,111,45,41,64,138,7,36,0,45,0,0,4,0.239295196,64.83702855,97.13061776,6.652616351,26.67567568,6.063473696,267,0.270516717,529,0.000526918,40
663,35,564,2302,3.214539007,534,34,90,70,26,16,36,98,7,35,0,24,0,0,0,0.239287196,49.08141992,110.379,2.823207063,16.11428571,5.387648004,176,0.312056738,336,0.000347332,33
664,21,342,1358,3.105263158,325,18,44,48,19,8,17,56,3,20,0,11,1,0,3,0.239345361,32.09371724,109.9102632,2.862945055,16.28571429,5.27532406,134,0.391812865,192,0.000264446,25
665,18,803,3632,3.562889166,905,48,143,117,34,30,58,179,5,18,0,0,1,0,0,0.239379179,110.1502783,66.20852048,14.48838858,44.61111111,6.793071634,203,0.252801993,561,0.000400616,31
666,17,232,1034,3.543103448,243,18,35,44,13,6,9,28,2,17,0,1,0,0,1,0.239464847,19.58620313,104.3720284,1.250549504,13.64705882,5.538480325,97,0.418103448,135,0.000191427,25
667,53,958,4624,3.936325678,1123,118,130,187,47,35,51,94,1,53,0,52,0,0,1,0.239509845,39.41835962,89.31741502,2.739836019,18.0754717,6.477949451,289,0.301670146,544,0.000570335,44
668,59,856,3965,3.752336449,899,89,110,124,52,34,48,103,2,56,1,24,2,0,2,0.239524607,41.4783235,103.2591319,1.588137479,14.50847458,5.997837629,285,0.332943925,471,0.000562441,42
669,54,1002,4528,3.685628743,994,88,121,114,55,31,58,126,14,45,2,24,7,0,7,0.239663525,38.40938697,104.0765602,3.483858708,18.55555556,5.943602063,292,0.291417166,505,0.000576255,38
670,23,439,2066,3.769931663,499,53,60,81,20,15,27,64,1,23,0,4,0,0,2,0.239676237,44.23031526,91.29909676,3.252466672,19.08695652,6.489522838,178,0.40546697,267,0.000351279,31
671,37,1009,4569,3.703666997,1052,125,130,155,56,38,46,107,2,35,0,68,3,0,2,0.239778556,62.67540003,90.95032384,6.816329257,27.27027027,6.945250103,327,0.324083251,532,0.000645327,44
672,16,494,2229,3.672064777,487,51,59,57,28,13,30,70,5,15,0,23,1,0,0,0.239781546,37.65314799,92.09566043,8.250234856,30.875,6.7980417,173,0.350202429,257,0.000341411,40
673,47,841,3838,3.741973841,871,94,91,104,56,26,58,114,6,45,1,47,1,0,1,0.239695813,44.9808015,101.0551428,3.031017417,17.89361702,6.288898553,287,0.341260404,449,0.000566388,46
674,34,683,3499,4.270863836,769,134,77,143,36,22,26,59,0,31,3,29,0,0,1,0.239681771,33.69203799,91.19302536,3.711246462,20.08823529,7.730768125,306,0.448023426,363,0.000603884,41
675,41,958,4467,3.729645094,1059,99,138,112,49,29,68,177,7,38,1,44,1,0,3,0.239615761,78.63651172,89.59945186,5.158013312,23.36585366,6.427189556,287,0.299582463,573,0.000566388,37
676,39,768,3468,3.615885417,846,80,115,100,59,20,55,110,3,39,0,26,0,0,0,0.239464367,65.78137591,93.65512019,3.582056738,19.69230769,6.258030128,251,0.326822917,459,0.000495343,45
677,23,532,2465,3.763157895,571,70,79,85,26,23,31,69,0,23,0,31,0,0,0,0.239406849,35.43364372,92.555729,5.086219447,23.13043478,6.861401144,225,0.422932331,313,0.000444032,40
678,21,517,2318,3.615087041,499,50,65,75,30,21,29,48,1,20,1,20,0,0,2,0.239375863,67.99471442,100.1921212,5.90279416,24.61904762,6.384684066,178,0.344294004,268,0.000351279,34
679,25,576,2610,3.682291667,548,40,52,83,38,27,34,59,8,25,0,20,0,0,0,0.239360018,36.69008348,102.9619,5.361719708,23.04,5.875811778,176,0.305555556,293,0.000347332,31
680,28,481,2380,3.95010395,561,49,67,78,36,22,24,56,3,21,2,13,4,0,0,0.239443994,23.5779399,90.72806393,2.341219124,17.17857143,6.097101841,177,0.367983368,283,0.000349305,40
681,33,779,3263,3.42618742,642,52,106,93,29,1,26,99,2,32,1,29,0,0,3,0.239493301,23.7219363,113.153154,6.315341263,23.60606061,5.861378578,213,0.273427471,354,0.00042035,35
682,75,1070,4660,3.563551402,1037,83,150,116,52,36,60,143,16,69,0,54,6,0,1,0.239484197,44.09501486,110.3634922,1.977906268,14.26666667,5.568958442,257,0.240186916,557,0.000507183,40
683,13,369,1647,3.547425474,392,29,48,46,24,25,19,63,2,13,0,3,0,0,0,0.239504179,39.25154726,88.15144465,7.277653061,28.38461538,6.285325433,131,0.35501355,225,0.000258525,30
684,19,466,2299,4.038626609,558,60,67,75,21,28,22,64,1,19,0,23,0,0,0,0.239536837,42.18016272,80.63864355,5.718164497,24.52631579,6.886052473,174,0.373390558,277,0.000343385,40
685,33,597,2891,3.901172529,704,37,91,69,43,24,51,111,14,33,0,1,0,0,0,0.239635464,42.78219833,88.7099132,2.736534091,18.09090909,5.512418806,165,0.27638191,389,0.000325624,32
686,3,226,970,3.309734513,244,10,34,39,12,14,13,50,1,2,0,0,1,0,1,0.23965797,24.22264268,39.03361357,27.0595082,75.33333333,4.4352059,83,0.367256637,162,0.000163799,27
687,20,538,2394,3.592936803,543,39,72,69,22,20,28,85,0,20,0,20,0,0,3,0.239757603,56.41393852,94.14525465,6.689844383,26.9,6.115368253,177,0.328996283,296,0.000349305,36
688,35,688,3035,3.563953488,672,50,96,95,23,31,35,104,1,35,0,13,0,0,1,0.239942159,38.26249711,104.2504419,3.978952381,19.65714286,5.759023355,201,0.292151163,384,0.000396669,34
689,37,935,4267,3.656684492,1008,74,132,129,44,24,62,172,5,32,0,18,5,0,1,0.239832029,61.73713668,89.98054199,5.980301373,25.27027027,6.139595245,264,0.282352941,563,0.000520998,30
690,35,804,3655,3.623134328,845,67,134,136,25,30,34,120,6,35,0,2,0,0,1,0.239826656,66.42172507,94.6048209,5.053169907,22.97142857,6.09171619,253,0.314676617,479,0.00049929,39
691,18,386,1816,3.810880829,452,36,69,39,26,24,34,71,4,17,0,4,1,0,2,0.239839419,18.80320376,86.00360391,4.280324484,21.44444444,6.172786931,135,0.349740933,263,0.000266419,30
