,Sent_Count,Word_Count,Char_Count,Avg_Word_Count,Verb_Count,Noun_Count,Adj_Count,Conj_Count,Adverb_Count,pNoun_Count,Count_Fullstops,Count_Exclamation,Count_Comma,Count_Questionmark,Count_Hyphens,Capitalization_Errors,Grammar_Error_Count,Punctuation_Errors,Connectivity_Index,Semantic_Similarity,Flesch_Reading_Ease_Score,Flesh_Kincaid_Grade,Dale_Challl_Readability_Score,Lexical_Diversity,Lexical_Density,Lexical_Originality,Total Score
152,28,558,2622,3.82437276,81,87,29,25,29,74,26,2,18,0,0,0,0,2,36.58017781,0.254767656,89.12040323,3.606195845,5.587071838,0.26344086,325,0.000197445,9
153,33,507,2441,3.982248521,67,95,26,18,26,61,32,1,35,0,0,1,2,1,14.96348789,0.298325896,90.78883808,1.462419209,6.391751354,0.345167653,293,0.000235054,12
154,28,500,2453,4.058,58,101,34,14,30,41,24,2,9,2,0,4,5,0,21.27529616,0.470843107,86.0056,2.584576959,6.385434286,0.32,278,0.000214906,10
155,29,399,1776,3.62406015,50,60,25,12,26,58,28,1,15,0,0,1,1,2,17.59984286,0.285267711,100.4248872,1.072072129,5.941458915,0.355889724,231,0.000190729,8
156,29,539,2563,3.933209647,56,95,32,13,27,35,29,0,14,0,0,0,3,3,21.80654489,0.294779927,96.77779221,3.170436228,6.931270111,0.309833024,257,0.000224309,9
157,26,393,2108,4.468193384,48,97,21,16,23,16,26,0,8,0,1,0,0,3,19.11325543,0.422668159,77.40128156,1.109811321,7.118335036,0.399491094,221,0.000210877,9
158,37,559,2667,3.953488372,77,108,35,24,25,51,34,1,37,2,0,0,0,0,13.46496658,0.246648371,93.12817725,1.409351351,6.250155543,0.334525939,320,0.000251172,10
159,21,322,1530,3.906832298,40,59,22,6,9,38,21,0,16,0,0,0,0,2,10.75143503,0.326688528,88.54309524,1.38907563,6.162374948,0.332298137,174,0.000143719,8
160,30,484,2341,3.977272727,69,101,26,11,12,48,28,0,24,2,0,2,0,0,18.62170606,0.348105103,91.52660882,1.858459364,5.97003978,0.268595041,267,0.000174611,10
161,29,608,3068,4.172697368,79,129,31,26,31,56,22,6,28,1,0,1,7,1,32.28444183,0.292846441,77.30039474,4.094352451,6.961784392,0.340460526,352,0.000278035,12
162,22,259,1382,4.444015444,35,71,14,9,9,11,22,0,2,0,0,2,1,0,8.543507457,0.379367769,80.23471657,-0.660604766,7.512550825,0.432432432,149,0.000150435,8
163,9,278,1467,4.399280576,37,69,25,8,12,21,8,0,20,1,0,0,2,1,18.66341514,0.574248612,61.97270584,9.367971403,7.440531335,0.417266187,172,0.000155807,8
164,30,443,2164,4.047404063,56,79,30,14,16,47,30,0,18,0,0,3,2,1,10.94554656,0.337055385,94.26082882,1.282745597,6.792673845,0.347629797,242,0.000206847,9
165,33,632,3083,4.034810127,77,106,53,22,33,48,31,1,22,0,0,1,1,3,23.06976509,0.343150377,92.6227944,3.310606061,6.760038569,0.360759494,338,0.000306242,10
166,20,389,1725,3.593830334,45,58,23,16,16,52,18,1,14,1,0,0,2,1,22.25491341,0.242663413,97.92615488,3.600609756,5.940731568,0.33933162,210,0.000177298,8
167,16,490,2601,4.397959184,61,102,47,16,32,44,13,0,16,3,0,1,2,1,20.45555758,0.425223291,68.53307398,8.85766405,7.153418367,0.336734694,302,0.000221622,9
168,10,177,933,4.429378531,22,40,11,4,8,17,9,1,11,0,0,0,1,0,8.365161297,0.311153471,77.98136441,2.460586207,7.993572542,0.519774011,102,0.000123571,6
169,21,380,1806,3.873684211,53,64,22,14,17,51,20,1,10,0,0,0,0,2,20.23796672,0.326594383,94.29517544,2.866187099,5.905260652,0.331578947,221,0.000169239,8
170,5,334,1624,3.901197605,37,58,22,13,16,39,5,0,1,0,0,0,3,6,31.78748721,0.677038491,36.19587425,25.78538916,8.084390778,0.28742515,185,0.000128944,8
171,6,269,1346,4.059479554,41,42,9,14,21,33,6,0,0,0,0,0,0,6,38.94345193,0.346625268,61.0042596,15.09547022,7.386404337,0.416356877,160,0.000150435,8
172,12,292,1399,3.917808219,42,63,10,14,17,30,12,0,20,0,0,0,1,2,24.82637929,0.38610509,84.78872146,5.584761905,6.627919635,0.373287671,176,0.000146405,8
173,25,378,1849,3.970899471,67,84,16,17,18,39,23,1,3,0,0,3,4,0,23.17733824,0.178881571,92.56439048,1.396602715,6.600393799,0.362433862,241,0.000184014,8
174,21,379,1874,4.07651715,38,66,24,16,16,30,21,0,11,0,0,0,2,4,23.85704839,0.291696012,90.74674582,2.754787997,6.823086707,0.377308707,190,0.000192073,8
175,20,431,2131,4.062645012,62,80,28,13,31,48,20,0,17,0,0,6,2,0,19.22763741,0.307595015,81.71441821,4.335821293,6.647073735,0.392111369,262,0.000226995,10
176,23,365,1612,3.526027397,48,68,19,17,17,37,23,0,11,0,0,1,2,0,23.57077926,0.325626522,95.92903514,1.875779738,5.851219476,0.391780822,206,0.000192073,8
177,20,325,1609,4.141538462,34,73,12,5,13,30,19,0,11,1,0,0,1,1,22.52713181,0.289765686,95.58925,2.043714286,6.823146154,0.350769231,167,0.000153121,8
178,23,318,1623,4.242138365,39,71,26,11,8,26,23,0,12,0,0,0,0,1,14.07697609,0.323531389,84.25812551,0.525319693,6.606361963,0.383647799,181,0.000163866,8
179,30,515,2327,3.667961165,68,83,35,23,22,55,29,0,19,1,0,1,2,4,22.69543125,0.241929889,102.8395712,2.792309298,5.898335599,0.285436893,286,0.000197445,10
180,30,526,2689,4.281368821,64,122,26,15,28,46,29,0,31,1,0,0,2,0,21.74931846,0.400401473,82.88657541,2.394242424,6.607484132,0.349809886,301,0.000247142,10
181,17,322,1575,3.98447205,54,69,17,17,7,36,17,0,7,0,0,0,3,0,28.65009839,0.33401233,82.7792711,3.086336429,5.80191403,0.322981366,200,0.000139689,8
182,26,462,2265,4.071428571,54,87,36,14,23,32,25,0,24,1,0,2,0,0,17.32395153,0.351749241,88.08494505,2.572,6.84192311,0.346320346,246,0.000214906,8
183,16,420,1937,3.692857143,73,55,14,13,19,78,16,0,2,0,0,1,3,7,27.89165881,0.35558185,87.13125,6.398522727,6.32952381,0.278571429,252,0.00015715,8
184,28,509,2438,3.876227898,92,87,21,13,14,88,28,0,8,0,0,0,1,3,16.01747178,0.34370777,86.3318836,2.744227548,5.903108027,0.288801572,315,0.000197445,8
185,22,369,1848,4.10298103,54,76,28,13,12,39,22,0,8,0,0,0,2,1,14.58556793,0.472342432,85.72287694,2.048930717,6.094497733,0.292682927,222,0.000145062,8
186,3,116,582,4.068965517,20,29,8,9,4,12,2,0,1,1,0,1,0,5,19.83087759,0.431536674,69.86074713,12.04492537,6.643332184,0.525862069,82,8.19E-05,5
187,23,444,2193,4.015765766,67,92,31,19,24,53,22,0,1,1,0,0,1,4,23.42303759,0.181686819,85.49243831,3.276018564,6.301022679,0.362612613,286,0.00021625,9
188,20,151,759,4.198675497,26,34,5,3,5,8,16,1,2,3,0,0,1,0,5.479964588,0.28055954,92.16115397,-2.536704188,6.520648874,0.456953642,81,9.27E-05,6
189,23,378,1863,4.092592593,62,66,25,13,17,48,21,0,22,2,0,0,2,1,21.79294245,0.305697471,84.96321946,1.869777983,7.125104371,0.415343915,231,0.000210877,10
190,16,273,1391,4.205128205,44,45,13,17,24,44,16,0,7,0,0,0,0,4,10.40426395,0.385371745,84.15392514,2.172205882,6.217964835,0.391941392,187,0.000143719,8
191,39,562,2780,4.080071174,72,128,33,13,24,51,33,1,23,5,1,5,3,0,15.72994504,0.356939018,89.5445328,0.953753666,6.008917757,0.286476868,321,0.00021625,11
192,29,440,2199,4.093181818,50,99,22,11,31,41,28,0,6,1,0,0,0,2,36.63976009,0.305817574,83.57,1.209384719,6.398688088,0.363636364,254,0.000214906,8
193,34,604,2936,4.003311258,75,126,41,24,24,62,29,0,29,5,0,1,1,0,17.37118448,0.278112203,86.27534671,2.54308261,6.844301597,0.349337748,352,0.000283408,10
194,9,147,691,3.884353741,17,25,9,4,11,13,8,0,6,1,0,0,1,0,5.729804646,0.186400443,98.75054422,2.209433962,6.380102721,0.557823129,79,0.00011014,5
195,28,421,1919,3.653206651,54,93,24,14,14,38,27,1,5,0,0,0,4,1,33.53500596,0.35250929,96.12244359,1.484597744,5.619967391,0.285035629,237,0.00016118,8
196,25,593,2696,3.676222597,79,96,27,19,19,78,25,0,16,0,0,2,1,1,34.94514399,0.263417095,93.30860978,5.351327592,6.250887211,0.296795953,318,0.000236397,10
197,23,485,2459,4.210309278,59,93,32,13,23,40,22,1,19,0,0,1,1,1,30.31277832,0.322464108,78.15545047,4.143951926,7.09160892,0.342268041,260,0.000222965,10
198,39,873,4216,3.98510882,106,160,41,36,45,81,35,1,45,3,0,1,3,2,42.06526959,0.331467509,93.02183188,4.76893617,6.121393189,0.261168385,469,0.000306242,11
199,27,415,2040,4.053012048,60,79,22,10,30,40,27,0,3,0,0,0,1,3,13.64404685,0.369152188,95.01431504,1.602777778,5.882749888,0.298795181,240,0.000166552,8
200,27,449,2256,4.146993318,56,81,36,23,30,47,26,0,7,0,0,1,2,0,27.64496246,0.340455472,86.13721769,1.984496874,6.958189318,0.412026726,273,0.000248486,9
201,28,413,2095,4.16464891,51,72,30,20,25,62,27,1,8,0,0,1,2,4,12.08059366,0.273446441,88.2133868,1.089082439,6.356187167,0.363196126,260,0.000201475,8
202,27,537,2559,3.841713222,94,75,18,33,39,85,26,0,3,0,0,5,2,10,25.67156723,0.334474057,86.92375543,3.563759874,6.122597827,0.301675978,344,0.000217593,10
203,33,433,2078,3.951501155,63,81,14,11,20,48,24,2,12,7,0,0,0,0,11.99617115,0.252638221,94.06800896,0.463568494,6.037704731,0.334872979,237,0.000194759,10
204,47,685,3208,3.871532847,82,108,42,17,48,77,34,0,30,13,0,4,5,2,21.28120325,0.225528717,98.30264482,1.357623973,6.87196296,0.350364964,374,0.00032236,10
205,25,423,2117,4.14893617,56,82,30,10,20,48,24,0,24,1,0,1,3,0,24.32509342,0.341293067,84.0612,2.100209091,7.163391574,0.387706856,246,0.000220279,10
206,25,319,1583,4.087774295,50,66,14,12,12,31,23,0,5,2,0,0,0,3,11.5659751,0.326418251,91.51494796,0.183413472,6.051339574,0.385579937,185,0.000165209,8
207,10,168,911,4.535714286,23,45,12,4,5,11,9,0,8,1,0,0,0,0,9.836603074,0.56700176,70.94014286,2.014,6.913470476,0.398809524,100,9.00E-05,6
208,8,177,859,3.926553672,26,37,13,6,7,17,8,0,2,0,0,0,1,1,8.171584875,0.352738559,82.09337924,4.602313084,6.78570791,0.485875706,106,0.000115512,6
209,26,422,2188,4.293838863,56,104,33,16,23,39,22,3,15,1,0,0,1,1,23.97325694,0.378813624,77.09299672,1.698451327,6.873655159,0.40521327,271,0.000229681,9
210,12,205,964,3.780487805,23,31,13,11,14,30,11,1,1,0,0,0,1,3,16.18700269,0.254157633,87.15005081,2.224032258,5.947296748,0.390243902,122,0.000107453,6
211,20,300,1361,3.643333333,37,69,12,18,12,39,20,0,5,0,0,0,0,1,15.79826436,0.323135227,98.832,1.585378419,5.696333333,0.353333333,187,0.000142376,7
212,20,349,1533,3.492836676,57,57,12,16,17,43,20,0,8,0,0,2,1,1,22.89833128,0.310523897,96.03900931,2.622479167,5.497378166,0.309455587,202,0.000145062,8
213,14,350,1781,4.217142857,34,79,23,18,14,27,13,0,9,1,0,2,1,0,25.13489666,0.287803531,79.69828571,5.94783339,7.041985714,0.4,195,0.000188043,8
214,28,637,3376,4.43956044,78,138,41,19,33,34,27,0,15,1,0,0,2,0,43.3487405,0.311614871,80.68315345,4.904911635,7.020614286,0.309262166,343,0.000264604,10
215,20,433,2109,3.949191686,69,84,16,9,24,70,20,0,8,0,0,2,5,4,42.58680351,0.253124952,79.74523845,4.398026022,6.314866559,0.369515012,272,0.000214906,8
216,39,639,2877,3.683881064,98,85,21,20,32,91,34,1,45,4,1,4,0,2,22.71777857,0.265075684,102.8243337,2.434545455,6.055358457,0.287949922,347,0.000247142,10
217,26,383,1776,3.751958225,45,76,16,23,18,36,24,0,3,2,0,2,4,4,26.97163338,0.171789438,103.0864024,1.682288557,6.016232316,0.415143603,214,0.000213563,8
218,23,445,2142,3.946067416,60,77,23,16,43,51,18,3,10,2,0,0,1,2,21.17134275,0.27581951,88.90886663,3.333194853,6.370309477,0.382022472,270,0.000228338,9
219,37,527,2551,4.024667932,69,96,32,10,20,41,34,3,17,0,0,1,6,4,12.07755501,0.256227463,104.8885445,1.564869824,6.320460121,0.318785579,267,0.000225652,10
220,19,233,1160,4.098712446,37,42,14,9,22,27,17,1,6,0,0,0,2,0,7.779438269,0.225579187,97.80592049,0.206090226,6.142263361,0.446351931,151,0.000139689,6
221,27,540,2628,4.07037037,53,106,22,16,22,29,27,0,23,0,0,3,3,1,28.73505183,0.393690765,96.13833333,3.787772001,6.821555556,0.324074074,247,0.000235054,9
222,14,485,2285,3.835051546,68,105,29,24,14,62,11,3,21,0,0,1,3,1,70.5755196,0.335475743,75.03662371,10.17318205,6.657053756,0.317525773,302,0.000206847,8
223,20,384,1892,4.049479167,55,78,17,10,26,35,20,0,4,0,0,2,1,7,11.40907956,0.389093548,92.3923125,3.327725058,6.192491875,0.317708333,221,0.000163866,8
224,43,620,2899,3.824193548,88,99,31,18,40,94,40,3,19,0,0,2,3,0,21.44631009,0.31636849,95.04656789,1.142955317,6.083469242,0.312903226,370,0.000260574,12
225,19,285,1414,4.09122807,45,55,16,7,9,37,17,0,9,2,0,0,3,3,11.73594073,0.259520501,94.54263158,1.406508933,6.264219298,0.364912281,169,0.000139689,8
226,27,415,2049,4.06746988,63,82,23,10,18,38,27,0,9,0,0,2,0,1,15.29760316,0.296618044,91.54877287,1.487648262,6.187135431,0.330120482,234,0.000184014,9
227,11,355,1683,3.901408451,43,58,21,0,15,32,10,0,24,0,0,1,0,1,25.45992538,0.283735752,87.57170294,8.819944904,6.838466709,0.284507042,169,0.00013566,8
228,24,315,1450,3.733333333,49,53,17,7,19,35,19,4,4,1,0,0,3,2,9.486364382,0.249148488,98.17026786,0.649172535,5.99181746,0.39047619,180,0.000165209,8
229,31,516,2450,3.872093023,68,87,27,16,30,51,26,0,15,5,0,0,1,0,25.17714641,0.314630121,88.2889985,2.030645161,5.99213876,0.325581395,279,0.000225652,9
230,23,314,1546,4.054140127,41,65,19,13,25,31,23,0,6,0,0,1,5,4,11.61804727,0.322656184,90.59587787,0.604004577,6.174252922,0.398089172,194,0.000167896,8
231,36,648,3110,3.992283951,75,108,43,21,37,61,33,0,42,4,3,1,1,0,19.72591562,0.26018852,94.82611111,2.837915506,6.722355556,0.351851852,345,0.000306242,12
232,9,210,1152,4.571428571,26,59,20,12,5,19,9,0,6,0,0,7,0,0,15.53230712,0.250798792,65.11452381,5.564004551,8.854119048,0.414285714,141,0.000116855,7
233,32,462,2232,3.952380952,61,86,33,15,15,45,31,1,12,0,0,0,1,1,13.79261661,0.37171945,91.64976867,1.030992145,5.890587013,0.305194805,255,0.000189386,8
234,19,328,1577,3.902439024,43,58,20,8,18,54,19,0,10,0,0,3,2,3,12.45174463,0.318056107,83.04704108,2.261016863,6.273941656,0.338414634,201,0.000149091,7
235,10,218,990,3.623853211,36,37,8,14,8,28,10,0,4,0,0,6,2,1,10.48456946,0.200703993,90.79423853,4.477752066,6.456128624,0.362385321,131,0.00010611,6
236,17,353,1772,4.127478754,55,63,14,9,18,46,17,0,7,0,0,1,2,0,22.19818601,0.363210946,79.34975837,3.977413884,6.858242443,0.402266289,205,0.000190729,8
237,13,344,1715,4.055232558,51,69,27,13,34,35,13,0,3,0,0,0,1,2,38.45949461,0.453908056,71.27537567,6.853710407,6.96864347,0.401162791,229,0.000185357,9
238,21,478,2450,4.211297071,66,92,31,11,50,52,21,0,9,0,0,1,1,0,25.06291984,0.502059996,70.45970014,5.108839286,6.119862861,0.269874477,302,0.000173268,9
239,19,302,1434,3.910596026,41,68,9,7,10,47,19,0,15,0,0,0,3,2,10.39416069,0.274755776,94.89654409,1.849883041,6.411700139,0.40397351,182,0.000163866,8
240,12,280,1387,4.078571429,36,46,15,22,13,25,12,0,6,0,0,0,4,1,11.97467539,0.26394704,92.50880952,5.173333333,6.654797619,0.389285714,157,0.000146405,9
241,31,509,2383,3.848722986,67,93,22,15,9,50,24,4,23,2,0,0,0,1,17.8071676,0.286372721,97.09273401,2.180518433,5.939937328,0.306483301,255,0.000209534,9
242,34,688,3137,3.64244186,111,120,30,19,22,92,33,0,18,1,0,0,2,6,44.40669324,0.301785916,90.75228112,3.771038307,5.787699658,0.260174419,394,0.000240427,11
243,15,372,1763,3.774193548,56,69,30,12,13,51,14,0,5,0,0,1,0,3,28.96246053,0.23255904,80.4613871,5.844269663,6.564429462,0.338709677,231,0.000169239,7
244,7,175,870,4.022857143,34,31,5,9,6,23,7,0,0,0,0,0,1,1,12.09477933,0.343541354,73.65542857,6.0943754,6.681071429,0.468571429,108,0.00011014,7
245,44,733,3602,4.038199181,104,138,41,24,43,78,37,3,25,4,0,3,3,1,24.31916734,0.241767436,90.09109776,2.076351813,6.487702232,0.323328786,428,0.00031833,11
246,28,486,2240,3.779835391,62,86,25,25,24,57,19,8,33,1,0,0,1,2,20.5632471,0.316921115,93.82490741,2.507820647,6.511776426,0.351851852,279,0.000229681,8
247,40,542,2514,3.747232472,82,90,42,25,28,77,38,2,9,0,0,0,2,7,24.56376054,0.347074717,99.89687915,0.943647822,5.503026494,0.284132841,344,0.000206847,9
248,23,410,1960,3.968292683,42,77,35,4,16,33,23,0,19,0,0,1,1,0,20.13173227,0.356417865,96.71322906,2.820142328,6.099673913,0.275609756,207,0.000151778,9
249,24,365,1759,3.975342466,39,64,27,15,24,32,19,0,17,5,0,1,2,1,22.28354999,0.277126878,95.90484304,1.558883495,6.42406621,0.38630137,200,0.000189386,10
250,27,624,2967,3.865384615,98,106,34,21,46,71,27,0,25,0,0,0,4,3,30.83202527,0.267071098,84.67722222,5.03984127,6.250471368,0.346153846,376,0.000290124,9
251,26,449,2229,4.057906459,64,94,21,18,30,58,24,0,5,2,0,0,1,1,23.00143086,0.365489304,85.48802253,2.290607985,5.970069436,0.336302895,285,0.000202818,9
252,14,259,1203,3.795366795,48,42,15,8,14,38,12,0,2,2,2,1,0,9,17.85222086,0.40922749,89.08529923,2.937182933,5.773405019,0.351351351,165,0.000122228,6
253,31,655,2993,3.694656489,91,120,25,15,33,93,31,0,16,0,0,2,3,3,30.47182728,0.301252514,92.1352918,4.198211956,6.299660305,0.306870229,377,0.000269976,10
254,23,366,1718,3.800546448,57,69,17,16,23,54,23,0,13,0,0,1,2,3,16.93450817,0.274600565,91.75211333,1.75804551,6.539748705,0.409836066,236,0.000201475,8
255,15,329,1550,3.860182371,39,57,23,14,13,38,15,0,11,0,0,1,3,3,14.85844289,0.252864063,92.77266667,4.566509804,6.212204883,0.428571429,184,0.000189386,8
256,20,470,2268,3.919148936,66,86,29,16,11,47,20,0,4,0,0,2,4,2,36.10369331,0.312523782,83.4425,5.222433092,6.078738298,0.293617021,255,0.000185357,8
257,26,579,2945,4.183074266,65,104,44,16,39,68,26,0,20,0,0,0,4,3,30.56564283,0.389371723,75.96126445,4.745242915,6.677306005,0.32642487,336,0.000253858,11
258,27,502,2385,3.916334661,68,84,29,13,25,53,25,1,29,1,0,1,1,0,27.12541138,0.323490083,85.83682529,2.938250825,6.760485421,0.366533865,272,0.000247142,9
259,30,348,1677,3.931034483,58,59,19,6,22,40,29,2,1,0,0,0,2,1,16.22308141,0.20636043,93.44375862,-0.332076555,5.981428966,0.373563218,204,0.000174611,7
260,30,505,2455,3.984158416,72,93,36,19,17,54,25,0,27,5,0,1,0,3,20.90025103,0.257388115,93.25490924,2.243486111,6.003532343,0.277227723,291,0.000188043,9
261,12,314,1479,3.780254777,47,43,15,10,15,42,11,0,3,1,0,0,3,4,31.36701004,0.296078056,84.35990977,6.387865169,6.342392144,0.340764331,172,0.000143719,8
262,30,586,2993,4.215017065,65,145,34,28,23,32,29,0,16,1,1,2,2,0,25.68656605,0.39569661,84.36259158,3.378457103,6.922657088,0.336177474,327,0.000264604,10
263,18,416,2100,4.163461538,56,76,25,16,15,50,16,1,6,1,0,0,1,1,22.39462005,0.285406321,85.55847222,5.037072072,6.414950534,0.324519231,238,0.000181327,8
264,36,486,2233,3.775720165,55,78,26,10,21,50,31,1,20,4,0,0,1,0,20.12131125,0.145699531,106.095463,1.296266667,6.547890123,0.382716049,240,0.000249829,11
265,25,491,2387,4.065173116,56,81,26,15,20,43,18,3,43,4,0,0,0,0,13.34508874,0.327762306,91.27310876,3.507279279,6.41154013,0.305498982,241,0.000201475,11
266,23,526,2695,4.269961977,72,99,29,22,27,42,17,5,24,1,0,1,1,0,22.8244286,0.40572691,79.07866507,4.980662207,7.352465416,0.376425856,291,0.000265947,10
267,17,296,1495,4.165540541,48,55,12,9,11,41,14,1,7,2,0,0,2,3,10.7911435,0.274831176,83.69786963,2.340876773,6.313839746,0.412162162,176,0.000163866,8
268,21,455,2166,3.883516484,65,87,19,20,24,43,15,5,18,1,0,2,4,2,35.47115951,0.334225595,86.85608059,4.384998645,6.481034799,0.367032967,259,0.000224309,9
269,26,432,2019,3.773148148,71,76,35,11,19,56,26,0,12,0,0,0,0,6,10.00271477,0.330009282,94.20788462,2.169539877,5.739905484,0.319444444,268,0.000185357,8
270,20,362,1684,3.76519337,59,50,9,18,21,56,20,0,13,0,0,2,1,6,32.1084294,0.211901993,92.8795221,2.82950978,6.279011381,0.342541436,213,0.000166552,8
271,39,630,2894,3.785714286,92,111,35,23,28,86,24,9,42,6,0,1,2,1,24.37793631,0.318207055,96.8417033,2.045710187,6.041794261,0.30952381,375,0.000261917,10
272,11,330,1628,4.042424242,36,60,23,15,17,27,11,0,1,0,0,1,5,2,25.87237811,0.371846855,84.60681818,7.979822245,6.655651515,0.375757576,178,0.000166552,8
273,27,454,2168,3.931718062,63,78,19,14,26,56,21,4,13,2,0,0,1,4,23.45495195,0.267946929,97.90056208,2.397642551,6.105162392,0.334801762,256,0.000204161,9
274,27,447,2331,4.340044743,49,100,35,20,31,36,26,0,21,1,0,0,1,0,18.28254926,0.388919353,81.77339299,1.893550894,6.789064952,0.355704698,271,0.000213563,11
275,17,289,1439,4.065743945,40,60,14,12,18,31,17,0,3,0,0,0,2,2,8.861605169,0.294725716,88.87965398,2.215136799,6.555893772,0.384083045,175,0.000149091,8
276,23,477,2299,3.945492662,67,88,30,25,24,51,21,2,22,1,0,0,3,3,21.11750735,0.278398305,88.41497129,3.971589451,6.651324392,0.360587002,285,0.000231024,9
277,22,336,1745,4.300595238,50,68,23,12,17,44,21,1,12,0,0,0,2,3,22.19105767,0.382551968,79.54032468,1.210638821,7.025693939,0.4375,214,0.000197445,8
278,34,492,2531,4.262195122,62,117,26,14,17,39,30,1,16,3,0,0,2,1,24.01446512,0.376001596,81.41076758,0.811965656,6.37613142,0.343495935,275,0.000226995,10
279,34,468,2226,3.908119658,59,92,27,17,33,47,31,3,9,0,0,0,2,3,21.43976129,0.330970079,98.14074661,0.959519533,5.904977275,0.356837607,275,0.000224309,10
280,16,261,1242,3.923371648,27,48,14,10,11,27,14,1,6,1,0,0,2,2,13.00440191,0.465600967,91.41574353,1.942079918,5.837055939,0.329501916,137,0.000115512,7
281,20,360,1822,4.194444444,43,75,14,17,11,42,15,4,11,1,0,0,2,3,20.13434514,0.339974344,90.57,2.72855036,6.371466667,0.363888889,202,0.000175955,8
282,11,240,1112,3.708333333,43,43,9,6,11,34,11,0,3,0,0,0,2,1,18.18592233,0.372156203,88.10454545,4.460311878,6.034515152,0.433333333,146,0.000139689,6
283,15,332,1608,3.924698795,53,68,19,9,13,44,15,0,8,0,0,1,0,2,25.48383438,0.314077765,84.99014859,4.595128205,6.494042249,0.379518072,206,0.000169239,8
284,29,626,2934,3.813099042,83,111,27,20,44,77,27,2,25,0,0,1,3,1,37.53227105,0.275179237,87.75662939,4.353023836,6.825961805,0.370607029,363,0.000311614,11
285,4,75,343,3.746666667,10,15,3,0,1,7,3,0,2,1,1,1,0,1,1.573959217,0.436100334,98.69175,3.315031646,6.882366667,0.626666667,36,6.31E-05,4
286,32,657,3173,4,90,102,30,20,30,77,28,3,19,1,0,1,4,0,24.81275776,0.322285593,90.96564426,3.909253049,6.601562329,0.304414003,350,0.000268633,12
287,26,382,1865,3.986910995,47,80,22,9,26,48,26,0,8,0,0,0,0,2,14.91599362,0.390694976,85.3971768,0.996309771,5.977306524,0.340314136,232,0.000174611,8
288,21,456,2239,4.039473684,56,91,29,20,24,34,18,1,21,2,0,2,0,2,28.45615326,0.405535519,78.67394737,4.43985015,6.860414536,0.377192982,254,0.000231024,10
289,29,611,3120,4.22913257,80,98,49,16,46,66,28,0,28,1,0,2,1,0,33.83889684,0.267755896,77.72692308,4.139853736,6.981537056,0.394435352,355,0.000323703,11
290,32,513,2574,4.167641326,58,113,34,11,19,35,26,3,29,3,0,1,3,0,16.55602787,0.347717524,88.4825795,1.733383986,6.863248441,0.352826511,270,0.000243113,11
291,36,597,2972,4.105527638,86,129,23,25,28,43,35,1,19,0,1,3,1,4,14.29419616,0.258477777,88.96472571,2.014391071,6.839435343,0.346733668,334,0.000278035,11
292,17,274,1286,3.868613139,33,47,18,10,8,39,17,0,4,0,0,1,2,2,15.61647219,0.337623179,91.67266853,1.854926471,5.991884199,0.343065693,155,0.000126258,8
293,26,519,2460,3.8477842,63,97,20,20,20,66,26,0,5,0,0,4,4,1,17.60160018,0.3548989,93.82374944,3.708093146,6.178210805,0.265895954,286,0.000185357,10
294,25,392,2006,4.214285714,57,77,24,21,15,50,25,0,20,0,0,2,1,0,14.07447659,0.314693868,84.95398367,1.490373931,6.710222898,0.346938776,244,0.00018267,10
